"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","tagID","individualNid","taxonID","scientificName","taxonRank","identificationQualifier","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF","duplicateTrapCoordinateQF","idqQF"
"6EA4263C7AC447AA81FEC288367302EC","D03","OSBS","OSBS_004","G1","evergreenForest",29.683325,-81.957983,"WGS84",,39.7,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",24,,,,28,,,,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"2558594648EC4B52BB30A95DC7C01971","D03","OSBS","OSBS_004","I9","evergreenForest",29.682604,-81.957769,"WGS84",,40.6,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",24,,,,33,,,,,,,"old",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"782EB96D34CE49C5970C6B6024D9C66E","D03","OSBS","OSBS_004","I8","evergreenForest",29.682695,-81.957770,"WGS84",,40.5,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,22,,,,29,,,,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"B816193A3A404BF1AF7B3B89CC05C0F2","D03","OSBS","OSBS_003","A6","evergreenForest",29.694931,-81.946043,"WGS84",,32.0,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",22,,,,30,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0,,
"E1945FE338554A47B8A04F7A252AB011","D03","OSBS","OSBS_003","A3","evergreenForest",29.695202,-81.946046,"WGS84",,32.0,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,35,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0,,
"C1C04F48A1874531A6DA905AC2E72E20","D03","OSBS","OSBS_003","A2","evergreenForest",29.695292,-81.946046,"WGS84",,32.0,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",23,,,,28,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0,,
"1F2926A9D1AC4DF3B0BCACB96694BDE5","D03","OSBS","OSBS_003","I8","evergreenForest",29.694757,-81.945214,"WGS84",,32.0,,"2014-08-28","MAM.OSBS.2014.09",,,"PEGO","Peromyscus gossypinus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,28,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0,,
"7A74982588CC440D83210E7BEDCB0298","D03","OSBS","OSBS_005","J4","woodyWetlands",29.695240,-82.025534,"WGS84",,37.1,,"2014-08-28","MAM.OSBS.2014.09",,,"OCNU","Ochrotomys nuttalli","species",,"M","R","Y",,,"adult","scrotal",,,,16,,,,21,,,,,,,"fresh",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"411301DEBA2C438AA3BB75DD8CAAF1CE","D03","OSBS","OSBS_003","I9","evergreenForest",29.694667,-81.945214,"WGS84",,32.0,,"2014-09-23","MAM.OSBS.2014.10",,,"PEGO","Peromyscus gossypinus","species",,"M","R","N",,,"adult","scrotal",,,,23,,,,34,,,,,"mandibular",,"fresh",,,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","Cjws/f8jeCOQCgDSL/tWahDvPNjfBg5e",,0,0,0,-1,0,,
"4A249CCAB8D641C29C58CEF160E43F5F","D03","OSBS","OSBS_003","J8","evergreenForest",29.694758,-81.945111,"WGS84",,32.0,,"2014-09-23","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",22,,,,35,,,,,,,"fresh",,,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","Cjws/f8jeCOQCgDSL/tWahDvPNjfBg5e","did not bleed because it was already bleeding from the head prior to processing",0,0,0,-1,0,,
"9AFB6DDFE1C84FC29C7ECAEEB20361BE","D03","OSBS","OSBS_003","C6","evergreenForest",29.694933,-81.945836,"WGS84",,32.0,,"2014-09-23","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",25,,,,32,,,,,"mandibular",,"fresh",,,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","Cjws/f8jeCOQCgDSL/tWahDvPNjfBg5e",,0,0,0,-1,0,,
"6C0BE3ADAB65497D998915B03C569AFE","D03","OSBS","OSBS_003","A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2014-09-23","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"juvenile",,"nonenlarged","not","neither",25,,,,24,,,,,"unsuccessful",,"fresh",,,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","Cjws/f8jeCOQCgDSL/tWahDvPNjfBg5e",,0,0,0,-1,0,,
"9C39DF916D144C1986C84C9287B3785F","D03","OSBS","OSBS_003","A3","evergreenForest",29.695202,-81.946046,"WGS84",,32.0,,"2014-09-23","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,24,,,,42,,,,,"mandibular",,,,,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","Cjws/f8jeCOQCgDSL/tWahDvPNjfBg5e",,0,0,0,-1,0,,
"D9A7BAE04EE048B8848DA31E2B502A9C","D03","OSBS","OSBS_003","H10","evergreenForest",29.694576,-81.945316,"WGS84",,32.0,,"2014-09-24","MAM.OSBS.2014.10",,,"PEGO","Peromyscus gossypinus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,39,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"5A74139FE1A448C188671B6EE448454B","D03","OSBS","OSBS_003","J8","evergreenForest",29.694758,-81.945111,"WGS84",,32.0,,"2014-09-24","MAM.OSBS.2014.10",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,"adult","nonscrotal",,,,22,,,,31,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"953017D6E8C648D999E7F46E6DD5D26C","D03","OSBS","OSBS_003","A7","evergreenForest",29.694841,-81.946042,"WGS84",,32.0,,"2014-09-24","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","swollen",25,,,,34,,,,,,,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"BBC5B50CF022440790381D3567947E9C","D03","OSBS","OSBS_003","B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-09-24","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,41,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"CEBE02E41B8C41DA8E2CD9DC8D1AC03B","D03","OSBS","OSBS_004","A4","evergreenForest",29.683049,-81.958601,"WGS84",,40.2,,"2014-09-24","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,21,,,,34,,,,,"mandibular",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"BA8B318D266747E1B06EB0EEE1EAE1C4","D03","OSBS","OSBS_004","J10","evergreenForest",29.682515,-81.957665,"WGS84",,40.7,,"2014-09-24","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,32,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"648AD3CBDA2744FAAAB44DF8BCF044EA","D03","OSBS","OSBS_004","D1","evergreenForest",29.683322,-81.958293,"WGS84",,39.8,,"2014-09-24","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"juvenile",,"nonenlarged","not","neither",22,,,,20,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"757530858081427A87290742B80DC5E3","D03","OSBS","OSBS_004","I1","evergreenForest",29.683326,-81.957776,"WGS84",,39.6,,"2014-09-24","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",25,,,,37,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"004912BBD0354B94A4C5A7C49C5F916C","D03","OSBS","OSBS_004","A5","evergreenForest",29.682959,-81.958600,"WGS84",,40.4,,"2014-09-25","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,26,,,,35,,,,,,,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"CBEBB1B4709C48BDAA97641C77DBCE19","D03","OSBS","OSBS_004","H1","evergreenForest",29.683325,-81.957880,"WGS84",,39.6,,"2014-09-25","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",25,,,,33,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"5C5D343BF702451184DC727D4F59EDD2","D03","OSBS","OSBS_004","J10","evergreenForest",29.682515,-81.957665,"WGS84",,40.7,,"2014-09-25","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",25,,,,37,,,,,"mandibular",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"1434053C34F34550B91E2ED89FCC9253","D03","OSBS","OSBS_003","B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-09-25","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,38,,,,,,,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"0DE1B2B4720345BC9B80088D60DA6271","D03","OSBS","OSBS_003","B2","evergreenForest",29.695293,-81.945943,"WGS84",,32.0,,"2014-09-25","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",24,,,,34,,,,,,,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"7A8501AECEFA46BCA88BB8E209C69EC6","D03","OSBS","OSBS_003","I10","evergreenForest",29.694576,-81.945213,"WGS84",,32.0,,"2014-09-25","MAM.OSBS.2014.10",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,"adult","nonscrotal",,,,23,,,,37,,,,,,,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"3FD805D321104677AA8D7944DDFC67B4","D03","OSBS","OSBS_003","I7","evergreenForest",29.694847,-81.945215,"WGS84",,32.0,,"2014-09-25","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",23,,,,34,,,,,"mandibular",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"470E5998D78240A4B3A7E90320E81AE0","D03","OSBS","OSBS_003","D7","evergreenForest",29.694843,-81.945732,"WGS84",,32.0,,"2014-09-25","MAM.OSBS.2014.10",,,"PEGO","Peromyscus gossypinus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,32,,,,,,,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"06FD877887EB42019B55ACFCEB37C0A5","D03","OSBS","OSBS_004","I8","evergreenForest",29.682695,-81.957770,"WGS84",,40.5,,"2014-09-26","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,31,,,,,,,"fresh",,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"A1A893520F56468F90D8B9286E0A8B6E","D03","OSBS","OSBS_004","H3","evergreenForest",29.683145,-81.957878,"WGS84",,39.9,,"2014-09-26","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",21,,,,32,,,,,,,"old",,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"C9A953BD7405427888FE08FC44F8A220","D03","OSBS","OSBS_004","C2","evergreenForest",29.683231,-81.958396,"WGS84",,39.9,,"2014-09-26","MAM.OSBS.2014.10",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"juvenile",,"nonenlarged","not","neither",24,,,,22,,,,,,,"fresh",,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","fecal sample contains old and new",0,0,0,-1,0,,
"4EEA1A37FCC34BA5A7D23AED2DBB893C","D03","OSBS","OSBS_023","B8","emergentHerbaceousWetlands",29.723272,-81.984724,"WGS84",,32.0,,"2014-10-22","MAM.OSBS.2014.11",,,"BLCA","Blarina carolinensis","species",,,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,,,,"kVbYsRHqbQ+clR33Ysj8vmNsAfJjA19A","HxLIZ7KCfn3cQnDsiDIQ85I7Hc+ZVjqX",,-1,-1,-1,-1,-1,,
