continent	status	order	family	genus	species	mass	reference
SA	extant	Chiroptera	Phyllostomidae	Anoura	caudifer	10.7	153
SA	extant	Chiroptera	Phyllostomidae	Anoura	cultrata	16.9	153
SA	extant	Chiroptera	Phyllostomidae	Anoura	geoffroyi	14.7	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	fraterculus	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Artibeus	amplus	60	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	anderseni	138	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	cinereus	12.6	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	concolor	19.4	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	fimbriatus	63.9	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	glaucus	11.1	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	hartii	16	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	jamaicensis	42.2	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	lituratus	60.3	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	obscurus	35.2	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	phaeotis	11.6	153
SA	extant	Chiroptera	Phyllostomidae	Artibeus	planirostris	47	153
SA	extant	Chiroptera	Phyllostomidae	Carollia	brevicauda	14.4	153
SA	extant	Chiroptera	Phyllostomidae	Carollia	castanea	13.3	153
SA	extant	Chiroptera	Phyllostomidae	Carollia	perspicillata	18.9	153
SA	extant	Chiroptera	Phyllostomidae	Carollia	subrufa	15.6	153
SA	extant	Chiroptera	Phyllostomidae	Centurio	senex	21.3	153
SA	extant	Chiroptera	Phyllostomidae	Chiroderma	doriae	19.9	153
SA	extant	Chiroptera	Phyllostomidae	Chiroderma	salvini	25.5	153
SA	extant	Chiroptera	Phyllostomidae	Chiroderma	trinitatum	13.7	153
SA	extant	Chiroptera	Phyllostomidae	Chiroderma	villosum	23.1	153
SA	extant	Chiroptera	Phyllostomidae	Choeroniscus	godmani	7.9	153
SA	extant	Chiroptera	Phyllostomidae	Choeroniscus	intermedius	5.8	153
SA	extant	Chiroptera	Phyllostomidae	Chrotopterus	auritus	77.9	153
SA	extant	Chiroptera	Phyllostomidae	Desmodus	rotundus	33.2	153
SA	extant	Chiroptera	Phyllostomidae	Diaemus	youngi	36.1	153
SA	extant	Chiroptera	Phyllostomidae	Diphylla	ecaudata	29.3	153
SA	extant	Chiroptera	Phyllostomidae	Ectophylla	alba	5.8	153
SA	extant	Chiroptera	Phyllostomidae	Glossophaga	commissarisi	8.9	153
SA	extant	Chiroptera	Phyllostomidae	Glossophaga	longirostris	12.4	153
SA	extant	Chiroptera	Phyllostomidae	Glossophaga	soricina	10	153
SA	extant	Chiroptera	Phyllostomidae	Leptonycteris	curasoae	23.4	153
SA	extant	Chiroptera	Phyllostomidae	Lichonycteris	obscura	5.6	153
SA	extant	Chiroptera	Phyllostomidae	Lionycteris	spurrelli	8.4	153
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	bokermanni	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	dekeyseri	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	handleyi	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	hesperia	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	mordax	10.7	153
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	robusta	13	153
SA	extant	Chiroptera	Phyllostomidae	Lonchophylla	thomasi	6.9	153
SA	extant	Chiroptera	Phyllostomidae	Lonchorhina	fernandezi	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Lonchorhina	aurita	15.7	153
SA	extant	Chiroptera	Phyllostomidae	Lonchorhina	marinkellei	17	153
SA	extant	Chiroptera	Phyllostomidae	Lonchorhina	orinocensis	8.8	153
SA	extant	Chiroptera	Phyllostomidae	Macrophyllum	macrophyllum	8.1	153
SA	extant	Chiroptera	Phyllostomidae	Mesophylla	macconnelli	6.9	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	behnii	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	pusilla	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	brachyotis	10.5	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	daviesi	18.3	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	hirsuta	12.4	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	megalotis	6.3	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	minuta	6.5	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	nicefori	8.2	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	schmidtorum	7.5	153
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	sylvestris	8.8	153
SA	extant	Chiroptera	Phyllostomidae	Mimon	bennettii	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Mimon	crenulatum	13.8	153
SA	extant	Chiroptera	Phyllostomidae	Phylloderma	stenops	53.7	153
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	latifolius	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	discolor	37.2	153
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	elongatus	40.4	153
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	hastatus	92.5	153
SA	extant	Chiroptera	Phyllostomidae	Platalina	genovensium	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	chocoensis	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	recifinus	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	aurarius	34.2	153
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	brachycephalus	14.1	153
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	dorsalis	26	153
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	helleri	13.5	153
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	lineatus	24.4	153
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	umbratus	24.5	153
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	vittatus	41.4	153
SA	extant	Chiroptera	Phyllostomidae	Pygoderma	bilabiatum	18.5	153
SA	extant	Chiroptera	Phyllostomidae	Rhinophylla	alethina	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Rhinophylla	fischerae	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Rhinophylla	pumilio	9.6	153
SA	extant	Chiroptera	Phyllostomidae	Scleronycteris	ega	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Sphaeronycteris	toxophyllum	16.2	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	luisi	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Sturnira	magna	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Sturnira	nana	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Sturnira	aratathomasi	48.6	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	bidens	17.6	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	bogotensis	20.8	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	erythromos	15.1	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	lilium	19.1	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	ludovici	21	153
SA	extant	Chiroptera	Phyllostomidae	Sturnira	tildae	24	153
SA	extant	Chiroptera	Phyllostomidae	Tonatia	bidens	27.8	153
SA	extant	Chiroptera	Phyllostomidae	Tonatia	brasiliense	9.4	153
SA	extant	Chiroptera	Phyllostomidae	Tonatia	carrikeri	20.9	153
SA	extant	Chiroptera	Phyllostomidae	Tonatia	schulzi	18.2	153
SA	extant	Chiroptera	Phyllostomidae	Tonatia	silvicola	29.7	153
SA	extant	Chiroptera	Phyllostomidae	Trachops	cirrhosus	37.7	153
SA	extant	Chiroptera	Phyllostomidae	Uroderma	bilobatum	16.6	153
SA	extant	Chiroptera	Phyllostomidae	Uroderma	magnirostrum	16.9	153
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	brocki	-999	-999
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	bidens	11.6	153
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	melissa	16.3	153
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	pusilla	8.6	153
SA	extant	Chiroptera	Phyllostomidae	Vampyrodes	caraccioli	34.7	153
SA	extant	Chiroptera	Phyllostomidae	Vampyrum	spectrum	169.4	153
SA	extant	Chiroptera	Thyropteridae	Thyroptera	discifera	3.1	153
SA	extant	Chiroptera	Thyropteridae	Thyroptera	tricolor	4.4	153
SA	extant	Chiroptera	Vespertilionidae	Antrozous	dubiaquercus	22.9	153
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	innoxius	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	brasiliensis	9.5	153
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	diminutus	6	153
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	furinalis	7.7	153
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	fuscus	16.5	153
SA	extant	Chiroptera	Vespertilionidae	Histiotus	alienus	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Histiotus	montanus	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Histiotus	macrotus	11	153
SA	extant	Chiroptera	Vespertilionidae	Histiotus	velatus	11.2	153
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	egregius	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	borealis	10.7	153
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	cinereus	25.3	153
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	ega	13.2	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	aelleni	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Myotis	atacamensis	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Myotis	chiloensis	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Myotis	simus	-999	-999
SA	extant	Chiroptera	Vespertilionidae	Myotis	albescens	5.3	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	keaysi	5.3	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	levis	5.5	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	nesopolus	3.5	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	nigricans	4.2	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	oxyotus	5.5	153
SA	extant	Chiroptera	Vespertilionidae	Myotis	ruber	5	153
SA	extant	Chiroptera	Vespertilionidae	Rhogeesa	minutilla	3.7	153
SA	extant	Chiroptera	Vespertilionidae	Rhogeesa	tumida	4.5	153
SA	extant	Chiroptera	Vespertilionidae	Tomopeas	ravus	-999	-999
SA	extant	Didelphimorphia	Didelphidae	Caluromys	derbianus	297	60
SA	extant	Didelphimorphia	Didelphidae	Caluromys	lanatus	325	60
SA	extant	Didelphimorphia	Didelphidae	Caluromys	philander	229.3	60
SA	extant	Didelphimorphia	Didelphidae	Caluromysiops	irrupta	250	61
SA	extant	Didelphimorphia	Didelphidae	Chironectes	minimus	946	60
SA	extant	Didelphimorphia	Didelphidae	Didelphis	albiventris	904	60
SA	extant	Didelphimorphia	Didelphidae	Didelphis	marsupialis	1091.2	60
SA	extant	Didelphimorphia	Didelphidae	Didelphis	aurita	1164	61
SA	extant	Didelphimorphia	Didelphidae	Glironia	venusta	114	61
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	aceramarcae	20.5	61
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	agilis	22	61
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	dryas	18	61
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	emiliae	7.6	61
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	marica	23.8	61
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	microtarsus	31	61
SA	extant	Didelphimorphia	Didelphidae	Lestodelphys	halli	76	61
SA	extant	Didelphimorphia	Didelphidae	Lutreolina	crassicaudata	537.3	61
SA	extant	Didelphimorphia	Didelphidae	Marmosa	lepida	14	60
SA	extant	Didelphimorphia	Didelphidae	Marmosa	mexicana	49.5	60
SA	extant	Didelphimorphia	Didelphidae	Marmosa	robinsoni	56.7	60
SA	extant	Didelphimorphia	Didelphidae	Marmosa	andersoni	47.4	61
SA	extant	Didelphimorphia	Didelphidae	Marmosa	murina	26	61
SA	extant	Didelphimorphia	Didelphidae	Marmosa	rubra	63	61
SA	extant	Didelphimorphia	Didelphidae	Marmosa	tyleriana	32.4	61
SA	extant	Didelphimorphia	Didelphidae	Marmosa	xerophila	46.2	61
SA	extant	Didelphimorphia	Didelphidae	Marmosops	fuscatus	60	60
SA	extant	Didelphimorphia	Didelphidae	Marmosops	incanus	62.3	60
SA	extant	Didelphimorphia	Didelphidae	Marmosops	parvidens	15	60
SA	extant	Didelphimorphia	Didelphidae	Marmosops	cracens	25.5	61
SA	extant	Didelphimorphia	Didelphidae	Marmosops	dorothea	37.5	61
SA	extant	Didelphimorphia	Didelphidae	Marmosops	handleyi	30.7	61
SA	extant	Didelphimorphia	Didelphidae	Marmosops	impavidus	40.5	61
SA	extant	Didelphimorphia	Didelphidae	Marmosops	invictus	29.2	61
SA	extant	Didelphimorphia	Didelphidae	Marmosops	noctivagus	21	61
SA	extant	Didelphimorphia	Didelphidae	Metachirus	nudicaudatus	375	61
SA	extant	Didelphimorphia	Didelphidae	Micoureus	alstoni	132.3	61
SA	extant	Didelphimorphia	Didelphidae	Micoureus	constantiae	90	61
SA	extant	Didelphimorphia	Didelphidae	Micoureus	demerarae	75.8	61
SA	extant	Didelphimorphia	Didelphidae	Micoureus	regina	118.6	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	americana	19.5	60
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	brevicaudata	69.6	60
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	dimidiata	58	60
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	emiliae	40	60
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	adusta	35	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	domestica	71.4	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	iheringi	112	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	kunsi	11.3	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	osgoodi	112	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	rubida	45.5	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	scalops	741	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	sorex	48	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	theresa	112	61
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	unistriata	55.3	61
SA	extant	Didelphimorphia	Didelphidae	Philander	andersoni	325	61
SA	extant	Didelphimorphia	Didelphidae	Philander	opossum	421	61
SA	extant	Didelphimorphia	Didelphidae	Thylamys	pusilla	41	60
SA	extant	Didelphimorphia	Didelphidae	Thylamys	elegans	28.9	61
SA	extant	Didelphimorphia	Didelphidae	Thylamys	macrura	20.7	61
SA	extant	Didelphimorphia	Didelphidae	Thylamys	pallidior	14.9	61
SA	extant	Didelphimorphia	Didelphidae	Thylamys	velutinus	20.7	61
SA	extant	Insectivora	Soricidae	Cryptotis	thomasi	12.6	60
SA	extant	Insectivora	Soricidae	Cryptotis	avia	11	61
SA	extant	Insectivora	Soricidae	Cryptotis	meridensis	12	61
SA	extant	Insectivora	Soricidae	Cryptotis	montivaga	11.3	61
SA	extant	Insectivora	Soricidae	Cryptotis	nigrescens	9.9	61
SA	extant	Insectivora	Soricidae	Cryptotis	squamipes	11	61
SA	extant	Lagomorpha	Leporidae	Sylvilagus	brasiliensis	950	60
SA	extant	Lagomorpha	Leporidae	Sylvilagus	floridanus	1172.8	60
SA	extinct	Litopterna	Macraucheniidae	Macrauchenia	patachonica	988000	1, 39, 43
SA	extinct	Litopterna	Macraucheniidae	Windhausenia	spp.	700000	11
SA	extant	Microbiotheria	Microbiotheriidae	Dromiciops	gliroides	22.3	60
SA	extinct	Notoungulata	Toxodontidae	Mixotoxodon	spp.	1000000	1, 11
SA	extinct	Notoungulata	Toxodontidae	Toxodon	burmeisteri	1100000	39
SA	extinct	Notoungulata	Toxodontidae	Toxodon	paradoxus	1000000	39
SA	extinct	Notoungulata	Toxodontidae	Toxodon	bilobidens	1100000	40
SA	extinct	Notoungulata	Toxodontidae	Toxodon	platensis	1642000	39, 43
SA	extant	Paucituberculata	Caenolestidae	Caenolestes	fuliginosus	27.8	60
SA	extant	Paucituberculata	Caenolestidae	Caenolestes	caniventer	40	61
SA	extant	Paucituberculata	Caenolestidae	Caenolestes	convelatus	40	61
SA	extant	Paucituberculata	Caenolestidae	Lestoros	inca	21.1	61
SA	extant	Paucituberculata	Caenolestidae	Rhyncholestes	raphanurus	21	61
SA	extinct	Perissodactyla	Equidae	Equus	santaeelenae	350000	8
SA	extinct	Perissodactyla	Equidae	Equus	lasallei	350000	44
SA	extinct	Perissodactyla	Equidae	Equus	neogeus	378000	11, 39, 44
SA	extinct	Perissodactyla	Equidae	Equus	andium	220000	8, 44
SA	extinct	Perissodactyla	Equidae	Equus	insulatus	351000	8, 45
SA	extinct	Perissodactyla	Equidae	Hippidion	saldiasi	265000	8
SA	extinct	Perissodactyla	Equidae	Hippidion	principale	511000	35, 43
SA	extinct	Perissodactyla	Equidae	Onohippidium	spp.	310700	35
SA	extant	Perissodactyla	Tapiridae	Tapirus	terrestris	207500.9	60
SA	extant	Perissodactyla	Tapiridae	Tapirus	bairdii	299999.1	61
SA	extant	Perissodactyla	Tapiridae	Tapirus	pinchaque	148949.8	61
SA	extant	Primates	Callitrichidae	Callimico	goeldii	480	61
SA	extant	Primates	Callitrichidae	Callithrix	argentata	440	61
SA	extant	Primates	Callitrichidae	Callithrix	aurita	342	61
SA	extant	Primates	Callitrichidae	Callithrix	flaviceps	342	61
SA	extant	Primates	Callitrichidae	Callithrix	geoffroyi	342	61
SA	extant	Primates	Callitrichidae	Callithrix	humeralifer	350	61
SA	extant	Primates	Callitrichidae	Callithrix	jacchus	292	61
SA	extant	Primates	Callitrichidae	Callithrix	kuhlii	342	61
SA	extant	Primates	Callitrichidae	Callithrix	penicillata	342	61
SA	extant	Primates	Callitrichidae	Callithrix	pygmaea	125	75
SA	extant	Primates	Callitrichidae	Leontopithecus	chrysomela	700	61
SA	extant	Primates	Callitrichidae	Leontopithecus	chrysopygus	700	61
SA	extant	Primates	Callitrichidae	Leontopithecus	rosalia	535.5	61
SA	extant	Primates	Callitrichidae	Saguinus	bicolor	465	61
SA	extant	Primates	Callitrichidae	Saguinus	fuscicollis	387	61
SA	extant	Primates	Callitrichidae	Saguinus	geoffroyi	486.5	61
SA	extant	Primates	Callitrichidae	Saguinus	imperator	400	61
SA	extant	Primates	Callitrichidae	Saguinus	inustus	410.5	61
SA	extant	Primates	Callitrichidae	Saguinus	labiatus	575	61
SA	extant	Primates	Callitrichidae	Saguinus	leucopus	440	61
SA	extant	Primates	Callitrichidae	Saguinus	midas	540	61
SA	extant	Primates	Callitrichidae	Saguinus	mystax	618	61
SA	extant	Primates	Callitrichidae	Saguinus	nigricollis	462	61
SA	extant	Primates	Callitrichidae	Saguinus	oedipus	430	61
SA	extant	Primates	Callitrichidae	Saguinus	tripartitus	393.5	61
SA	extant	Primates	Cebidae	Alouatta	fusca	8000	60
SA	extant	Primates	Cebidae	Alouatta	palliata	7274.9	60
SA	extant	Primates	Cebidae	Alouatta	seniculus	6145.5	60
SA	extant	Primates	Cebidae	Alouatta	belzebul	6400	61
SA	extant	Primates	Cebidae	Alouatta	caraya	5862.5	61
SA	extant	Primates	Cebidae	Alouatta	sara	6611	61
SA	extant	Primates	Cebidae	Aotus	nigriceps	1060	60
SA	extant	Primates	Cebidae	Aotus	trivirgatus	900	60
SA	extant	Primates	Cebidae	Aotus	azarai	962.9	61
SA	extant	Primates	Cebidae	Aotus	brumbacki	800	61
SA	extant	Primates	Cebidae	Aotus	hershkovitzi	800	61
SA	extant	Primates	Cebidae	Aotus	infulatus	800	61
SA	extant	Primates	Cebidae	Aotus	lemurinus	873	61
SA	extant	Primates	Cebidae	Aotus	miconax	800	61
SA	extant	Primates	Cebidae	Aotus	nancymaae	788	61
SA	extant	Primates	Cebidae	Aotus	vociferans	873	61
SA	extant	Primates	Cebidae	Ateles	belzebuth	5000	60
SA	extant	Primates	Cebidae	Ateles	paniscus	7900.1	60
SA	extant	Primates	Cebidae	Ateles	chamek	6000	61
SA	extant	Primates	Cebidae	Ateles	marginatus	6000	61
SA	extant	Primates	Cebidae	Ateles	fusciceps	9100	74
SA	extant	Primates	Cebidae	Brachyteles	arachnoides	13499.9	61
SA	extant	Primates	Cebidae	Cacajao	calvus	5796	61
SA	extant	Primates	Cebidae	Cacajao	melanocephalus	3800	61
SA	extinct	Primates	Cebidae	Caipora	bambuiorum	20500	46
SA	extant	Primates	Cebidae	Callicebus	moloch	854.7	60
SA	extant	Primates	Cebidae	Callicebus	torquatus	1050	60
SA	extant	Primates	Cebidae	Callicebus	brunneus	992.4	61
SA	extant	Primates	Cebidae	Callicebus	caligatus	992.4	61
SA	extant	Primates	Cebidae	Callicebus	cinerascens	992.4	61
SA	extant	Primates	Cebidae	Callicebus	cupreus	915	61
SA	extant	Primates	Cebidae	Callicebus	donacophilus	795	61
SA	extant	Primates	Cebidae	Callicebus	dubius	992.4	61
SA	extant	Primates	Cebidae	Callicebus	hoffmannsi	992.4	61
SA	extant	Primates	Cebidae	Callicebus	modestus	992.4	61
SA	extant	Primates	Cebidae	Callicebus	oenanthe	992.4	61
SA	extant	Primates	Cebidae	Callicebus	olallae	992.4	61
SA	extant	Primates	Cebidae	Callicebus	personatus	1350	61
SA	extant	Primates	Cebidae	Cebus	albifrons	2629	60
SA	extant	Primates	Cebidae	Cebus	capucinus	2733.3	60
SA	extant	Primates	Cebidae	Cebus	olivaceus	2600	60
SA	extant	Primates	Cebidae	Cebus	apella	2500	61
SA	extant	Primates	Cebidae	Chiropotes	satanas	3000	60
SA	extant	Primates	Cebidae	Chiropotes	albinasus	2900	61
SA	extant	Primates	Cebidae	Lagothrix	lagotricha	6300	60
SA	extant	Primates	Cebidae	Lagothrix	flavicauda	6800	61
SA	extant	Primates	Cebidae	Pithecia	monachus	1537.5	60
SA	extant	Primates	Cebidae	Pithecia	pithecia	1375.5	60
SA	extant	Primates	Cebidae	Pithecia	aequatorialis	2250	61
SA	extant	Primates	Cebidae	Pithecia	albicans	2800	61
SA	extant	Primates	Cebidae	Pithecia	irrorata	2241	61
SA	extant	Primates	Cebidae	Saimiri	boliviensis	615	60
SA	extant	Primates	Cebidae	Saimiri	sciureus	743.2	60
SA	extant	Primates	Cebidae	Saimiri	oerstedii	278.5	61
SA	extant	Primates	Cebidae	Saimiri	ustus	1000	61
SA	extant	Primates	Cebidae	Saimiri	vanzolinii	769.6	61
SA	extinct	Proboscidea	Gomphotheriidae	Cuvieronius	spp.	5000000	11, 47
SA	extinct	Proboscidea	Gomphotheriidae	Haplomastodon	chimborazi	6000000	11, 48
SA	extinct	Proboscidea	Gomphotheriidae	Notiomastodon	spp.	6193000	11, 26, 41
SA	extinct	Proboscidea	Gomphotheriidae	Stegomastodon	superbus	7580000	39, 43
SA	extant	Rodentia	Abrocomidae	Abrocoma	bennetti	250.5	61
SA	extant	Rodentia	Abrocomidae	Abrocoma	boliviensis	158	61
SA	extant	Rodentia	Abrocomidae	Abrocoma	cinerea	250	61
SA	extant	Rodentia	Agoutidae	Agouti	paca	8000	60
SA	extant	Rodentia	Agoutidae	Agouti	taczanowskii	8999.9	61
SA	extant	Rodentia	Caviidae	Cavia	fulgida	282.5	60
SA	extant	Rodentia	Caviidae	Cavia	aperea	549	61
SA	extant	Rodentia	Caviidae	Cavia	magna	460	61
SA	extant	Rodentia	Caviidae	Cavia	porcellus	728	61
SA	extant	Rodentia	Caviidae	Cavia	tschudii	1000	75
SA	extant	Rodentia	Caviidae	Dolichotis	patagonum	8000	60
SA	extant	Rodentia	Caviidae	Dolichotis	salinicola	1600	60
SA	extant	Rodentia	Caviidae	Galea	musteloides	480	60
SA	extant	Rodentia	Caviidae	Galea	flavidens	450	61
SA	extant	Rodentia	Caviidae	Galea	spixii	326.2	61
SA	extant	Rodentia	Caviidae	Kerodon	rupestris	800	61
SA	extant	Rodentia	Caviidae	Microcavia	australis	286.1	61
SA	extant	Rodentia	Caviidae	Microcavia	niata	255.2	61
SA	extant	Rodentia	Caviidae	Microcavia	shiptoni	185	61
SA	extant	Rodentia	Chinchillidae	Chinchilla	lanigera	485	60
SA	extant	Rodentia	Chinchillidae	Chinchilla	brevicaudata	500	61
SA	extant	Rodentia	Chinchillidae	Lagidium	peruanum	1220	61
SA	extant	Rodentia	Chinchillidae	Lagidium	viscacia	1540	61
SA	extant	Rodentia	Chinchillidae	Lagidium	wolffsohni	2682	61
SA	extant	Rodentia	Chinchillidae	Lagostomus	maximus	4647.5	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	australis	361.5	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	conoveri	860	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	fulvus	262	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	knighti	316	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	magellanicus	272	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	maulinus	215	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	peruanus	490	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	talarum	132.3	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	tucumanus	217	60
SA	extant	Rodentia	Ctenomyidae	Ctenomys	argentinus	221.3	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	azarae	400	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	boliviensis	535	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	bonettoi	202.3	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	brasiliensis	400	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	colburni	400	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	dorsalis	165.6	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	emilianus	285.3	61
SA	extant	Rodentia	Ctenomyidae	Ctenomys	frater	172.9	61
